"boosting","learning_rate","num_rounds","num_leaves","min_data_in_leaf","feature_fraction","max_depth","extra_trees","avg_accuracy_train","avg_accuracy_test","avg_auc_train","avg_auc_test","avg_precision_train","avg_precision_test","avg_recall_train","avg_recall_test","avg_logloss_train","avg_logloss_test"
"gbdt",0.15,300,20,30,1,-1,FALSE,0.727027826422913,0.692833943966029,0.810914779180078,0.764132033923072,0.662362797689785,0.621970072722485,0.683214929487859,0.641565051426148,0.517729258615248,0.56191487943897
"gbdt",0.15,200,31,20,0.5,6,FALSE,0.722151378942,0.692833900781389,0.803770672590876,0.764376797062164,0.65777976609439,0.622927245156016,0.673412151415544,0.637472166260206,0.52477288089339,0.561701336181722
"gbdt",0.05,300,31,20,0.3,10,FALSE,0.705433066387201,0.692825226351056,0.782106953059969,0.763011642550161,0.639805742622043,0.624879604830973,0.64600784646379,0.62947725585834,0.547607191079936,0.564274628839045
"gbdt",0.15,200,31,30,1,10,FALSE,0.728899197376129,0.692825219532429,0.812885222849942,0.76422677011965,0.664377397205577,0.621966782090831,0.686093733432298,0.641501431449475,0.515723300780471,0.561782138541263
"gbdt",0.1,300,20,10,0.75,-1,FALSE,0.714866085740668,0.692825213092614,0.797853287367423,0.765241471577591,0.646804233734109,0.620969401319984,0.672595695048245,0.645742763227653,0.529989764347037,0.56064353214543
"gbdt",0.05,300,31,10,0.3,8,FALSE,0.704993512695125,0.692816518585212,0.781755770860033,0.762913665302345,0.639439978670685,0.625014691307366,0.64487859187785,0.628862262750504,0.547826820415698,0.564396603902125
"gbdt",0.15,200,20,20,0.5,6,FALSE,0.712981656169273,0.692816517448774,0.79239371290487,0.764972833048043,0.645944087990881,0.622244920110195,0.665480860990351,0.640292651892694,0.535791112508875,0.560803650050721
"gbdt",0.1,200,31,10,0.3,6,FALSE,0.707905017058801,0.69281651252421,0.786025375454613,0.76372455891603,0.642325616343778,0.624245053679505,0.650668009755063,0.631958434948574,0.542763626730713,0.563119028118677
"gbdt",0.1,200,70,10,0.75,6,FALSE,0.725219555543823,0.692816509872522,0.808723827029847,0.76492649874785,0.660218849691076,0.621845306478483,0.681025341957375,0.641946771286184,0.51962295666384,0.561032143391377
"gbdt",0.1,200,100,10,0.75,6,FALSE,0.725219555543823,0.692816509872522,0.808723827029847,0.76492649874785,0.660218849691076,0.621845306478483,0.681025341957375,0.641946771286184,0.51962295666384,0.561032143391377
"gbdt",0.05,300,70,10,0.3,8,FALSE,0.718883005928265,0.692807821047309,0.800453731205177,0.762740895414707,0.656283373927914,0.625219546973465,0.661615947407486,0.628013996394868,0.530778374282088,0.564387048374411
"gbdt",0.2,100,31,20,1,-1,FALSE,0.717190067986115,0.692807818016808,0.799600115318142,0.76476873963436,0.647996555576306,0.620154573310524,0.680797370374298,0.649178241967978,0.527916839609649,0.561233867243037
"gbdt",0.05,300,31,20,0.3,-1,FALSE,0.70562237977289,0.692807809304118,0.782312450872073,0.763049691186329,0.640006874344939,0.624772124540265,0.646336549676598,0.629795355741703,0.547445434501179,0.564220152606285
"gbdt",0.05,100,20,10,1,8,FALSE,0.696300340491528,0.692807806273617,0.770055194629698,0.764158808705203,0.625258953576768,0.621303604407904,0.649119923656028,0.644194677128618,0.557637669634625,0.562744456621431
"gbdt",0.1,300,20,20,0.5,6,FALSE,0.712515990165243,0.692807799454989,0.792661594417374,0.765200203316452,0.645359840405867,0.622421031251908,0.665040822818365,0.63946559219595,0.535543126938396,0.560688742437475
"gbdt",0.05,300,100,10,0.5,10,FALSE,0.742390480030077,0.692807797939739,0.831681762009788,0.764912239815097,0.680029659842399,0.621689042546266,0.703287032128088,0.642604177711801,0.499052750595463,0.56109678943351
"gbdt",0.15,100,31,20,0.5,6,FALSE,0.708314108675517,0.692807794530425,0.786673872708555,0.765290981404973,0.639938277317226,0.621814137920483,0.661637154066377,0.642010391262857,0.541132658841653,0.560645251242937
"gbdt",0.1,200,50,30,0.3,-1,FALSE,0.719755589093457,0.692799120857718,0.801223577847643,0.76362676793054,0.656402086904201,0.624284581821255,0.665677022585092,0.631703955041883,0.529130235964702,0.562791813202698
"gbdt",0.15,200,20,20,0.3,10,FALSE,0.708829823995601,0.692799120100092,0.78735219836643,0.763778105000407,0.642370616614657,0.623427092187895,0.655598557947195,0.635266673735553,0.541204968279525,0.562510357632682
"gbdt",0.1,200,20,30,0.3,6,FALSE,0.702924125065077,0.692799117448404,0.778484388525018,0.763454911227009,0.63624223916207,0.62424406540049,0.6449369101898,0.63187360831301,0.550044044785088,0.563393652589705
"gbdt",0.15,200,20,20,0.3,8,FALSE,0.708758016534554,0.69279911403909,0.786824188382892,0.763925262271224,0.642218548247752,0.623312582345113,0.655741702894709,0.635690806913371,0.541645327821157,0.5624962819802
"gbdt",0.1,300,31,30,0.3,8,FALSE,0.715551528602575,0.692799113281465,0.796183861175491,0.763911153900502,0.650688829344696,0.623538498932411,0.662787615311208,0.634757713922172,0.533062095088476,0.562586573646214
"gbdt",0.05,200,70,30,0.3,10,FALSE,0.712740119509153,0.692799110629777,0.791236984491945,0.761952594139854,0.650392342045839,0.626549371114978,0.648976778708514,0.622648711695472,0.541795609325812,0.565939402174733
"gbdt",0.05,100,20,10,1,-1,FALSE,0.696298164189324,0.692799101159461,0.770194011986932,0.764151405176103,0.625065163018893,0.621052179418442,0.649925776693882,0.645233803414272,0.557508883817031,0.562760605131754
"gbdt",0.01,300,50,10,1,10,FALSE,0.699507783246388,0.692799101159461,0.774037910982869,0.764631585775475,0.628757346071938,0.621230324244286,0.654140600148447,0.644533983670873,0.555529363479031,0.563169110466313
"gbdt",0.05,100,31,10,0.5,8,FALSE,0.698291393103391,0.692790414607124,0.77250627197591,0.763628516755942,0.630968163047516,0.624521871708192,0.63816138267416,0.630707242074011,0.557311122881777,0.564468593127959
"gbdt",0.15,200,20,10,0.3,10,FALSE,0.708808063388406,0.692790413470686,0.787449479824288,0.763848640101854,0.642527422622802,0.623693064043353,0.654909341533241,0.634100307496554,0.540955111973371,0.562517790030773
"gbdt",0.1,300,20,10,0.5,-1,FALSE,0.714215455782906,0.692790411955436,0.795334538304527,0.765118899451462,0.646676877329056,0.621592456864955,0.669536634503234,0.642879864277383,0.533059994343343,0.560737380888184
"gbdt",0.05,300,70,10,0.3,10,FALSE,0.721178700009378,0.69279040968256,0.803094657885504,0.763026318632258,0.658841460624321,0.624945929067908,0.665067331141979,0.62901070936274,0.528645198804653,0.564079352036961
"gbdt",0.01,300,50,20,1,10,FALSE,0.699509958814667,0.692790398318181,0.773977762414548,0.764695928659276,0.628771242662567,0.621101348878645,0.654103488495388,0.645042943484254,0.555576322622412,0.563117243616549
"gbdt",0.1,200,50,20,0.75,10,FALSE,0.729767426540087,0.692790397560556,0.815945213507141,0.764706816072819,0.664012460725344,0.620785828542552,0.691602163079207,0.646336549676598,0.513139803560383,0.56117581498719
"gbdt",0.1,200,50,10,0.3,-1,FALSE,0.719672900831638,0.692781712523469,0.802385984220729,0.763601373631491,0.655955183771076,0.624071264970181,0.666700243876577,0.632467394761955,0.527813453337319,0.562996482271239
"gbdt",0.2,100,31,30,0.75,8,FALSE,0.714931367041403,0.692781704189592,0.796667555021521,0.765016911042211,0.647243874639196,0.621205563552217,0.671386915491464,0.6444703636942,0.530958279274049,0.560890918344392
"gbdt",0.2,100,20,10,1,10,FALSE,0.708799362133315,0.692781701916716,0.788501239392844,0.764904003531056,0.638262567893283,0.619671371783418,0.670586364118333,0.651108047927049,0.538925618482796,0.561077370697047
"gbdt",0.01,300,70,20,0.75,6,FALSE,0.697762621769381,0.692781700022653,0.771757980328999,0.762357833233083,0.633887899413703,0.627812456366475,0.62408546283533,0.617622733538331,0.559633919208921,0.567215933708385
"gbdt",0.01,300,100,20,0.75,6,FALSE,0.697762621769381,0.692781700022653,0.771757980328999,0.762357833233083,0.633887899413703,0.627812456366475,0.62408546283533,0.617622733538331,0.559633919208921,0.567215933708385
"gbdt",0.15,200,20,20,0.3,6,FALSE,0.707974649330369,0.69278169964384,0.785657633682625,0.763787737493604,0.641335240518694,0.623444019036995,0.654607146644046,0.635054607146644,0.542845640976831,0.562637833456778
"gbdt",0.05,300,20,10,0.3,10,FALSE,0.700080074705738,0.692773013849128,0.774904741052543,0.762231287313327,0.633388018149304,0.624648615762745,0.639327748913159,0.630092248966175,0.55423603156863,0.565188031800748
"gbdt",0.2,100,50,20,1,6,FALSE,0.724009693052665,0.692773004,0.805665373075548,0.764576002165038,0.659403266147696,0.622482393270679,0.67758986321705,0.639020252359241,0.522346863753159,0.561706032542728
"gbdt",0.1,100,100,10,0.5,8,FALSE,0.72394441222543,0.692773004,0.808602355470769,0.764898086204602,0.658192662984251,0.621971649586709,0.681179090234334,0.641162124907221,0.520523475569789,0.560964309664026
"gbdt",0.01,300,100,10,0.5,10,FALSE,0.706192496208486,0.69277299680256,0.783874806927729,0.763864944361329,0.644824938129032,0.628777576613455,0.63263174636836,0.613932774891316,0.553491438437328,0.567658272354782
"gbdt",0.1,100,50,30,0.5,-1,FALSE,0.711467151877415,0.692772996423747,0.791550261144237,0.765294443938785,0.64256364214617,0.621089652975054,0.669393489555721,0.644915703530909,0.537187540015664,0.560656157657859
"gbdt",0.1,300,31,30,0.75,8,FALSE,0.726697071457958,0.692772991499183,0.81091833408254,0.764966976067962,0.662052954302935,0.6218243384339,0.682562824726964,0.641798324673948,0.518188698210057,0.560952566210783
"gbdt",0.15,100,50,30,0.75,-1,FALSE,0.721463756865863,0.692772989226307,0.805212127698342,0.764564153402201,0.654336057904886,0.620976934529028,0.681322235181847,0.645382250026508,0.523212636139081,0.561047185498964
"gbdt",0.15,100,50,10,0.5,-1,FALSE,0.720079812074046,0.692772976346678,0.803045188746602,0.764460030204732,0.653245329929007,0.621179039882415,0.677817834800127,0.644512777011982,0.525798637071891,0.561426645069531
"gbdt",0.01,200,100,30,0.75,-1,FALSE,0.703953378361339,0.69276430267397,0.779967931384234,0.764689120383287,0.642871529598734,0.629032340092799,0.627086205068392,0.612936061923444,0.558017501265312,0.568096917770871
"gbdt",0.05,300,31,20,0.3,8,FALSE,0.7047258632022,0.69276430267397,0.781470076013175,0.762768125253495,0.639047708517401,0.624930418494168,0.644793765242286,0.628883469409395,0.548098009970412,0.564456658321956
"gbdt",0.1,300,31,20,0.3,6,FALSE,0.714563618632272,0.692764300779907,0.794143447792627,0.763579701378985,0.650263355308327,0.624193358274057,0.659023433358074,0.63187360831301,0.53484854737423,0.562942542975203
"gbdt",0.05,300,50,20,0.3,-1,FALSE,0.713795487721621,0.692764295855343,0.793584711981674,0.763149056864886,0.649538065965757,0.624475290410732,0.657406425617644,0.630728448732902,0.537469795018373,0.563942661997562
"gbdt",0.05,300,50,20,0.3,10,FALSE,0.713379867861192,0.692764294340093,0.79278917710028,0.763143644654293,0.649026060707292,0.624516098234696,0.656934577457322,0.630558795461775,0.538003785211997,0.563934964931145
"gbdt",0.1,300,31,10,0.5,8,FALSE,0.725389288057399,0.692764277672337,0.808639215448748,0.764715950559636,0.660356699135437,0.62223421399332,0.681422966811579,0.639974552009331,0.520720496731265,0.561127013994168
"gbdt",0.05,300,100,10,1,-1,FALSE,0.753124751486313,0.692764266307958,0.844412299317599,0.764307310338274,0.691556866003875,0.62097522176348,0.71939348955572,0.645297423390945,0.486555465354343,0.561541807713245
"gbdt",0.1,200,31,20,0.5,8,FALSE,0.714870437113977,0.692755596423377,0.795795601300944,0.765179045711542,0.647350806645772,0.621364713206079,0.670665889089174,0.643643303997455,0.532933500340851,0.560658102990393
"gbdt",0.1,300,20,10,0.3,8,FALSE,0.708155261295242,0.692755587331874,0.786501588021169,0.763786239673777,0.641571609100436,0.62313470532714,0.654755593256282,0.63615735340897,0.542014081053954,0.562694529773961
"gbdt",0.05,100,20,30,0.75,10,FALSE,0.695810737791174,0.692755585816623,0.769453516541435,0.7634126320395,0.627197328021967,0.623669074072069,0.638304527621673,0.633951860884318,0.558512390527373,0.563691290370639
"gbdt",0.15,100,50,30,0.5,-1,FALSE,0.719537985199609,0.692755581649685,0.801547807161432,0.764395420924818,0.652492992714316,0.621160421906998,0.677526243240377,0.644555190329763,0.527303258009879,0.561225385935338
"gbdt",0.15,100,50,20,0.5,8,FALSE,0.718426043286402,0.692755568391243,0.799813191578663,0.764664647798612,0.651812203248635,0.621674989153479,0.674058954511717,0.64232849114622,0.528532587447178,0.561241522134812
"gbdt",0.15,100,20,30,0.75,8,FALSE,0.703751009956075,0.692746892066846,0.781963252257047,0.765338505714176,0.633153789084633,0.620350977124302,0.661541724101368,0.647884635775634,0.545431499730472,0.560595037076057
"gbdt",0.2,100,20,10,0.3,6,FALSE,0.702745691556835,0.692746889793971,0.778822520968515,0.762741390613604,0.635886562204166,0.623820725193596,0.645244406743718,0.6332944544587,0.54943985453324,0.563951767400755
"gbdt",0.1,300,20,20,0.75,-1,FALSE,0.715259944804503,0.692746888657533,0.797474545466623,0.765514908791949,0.647422795580098,0.620996312477399,0.672510868412682,0.645148976778709,0.530606588977781,0.560264827588798
"gbdt",0.15,300,20,10,1,-1,FALSE,0.726823280058192,0.692746882217718,0.812219721482221,0.763685532364409,0.661164057782541,0.621219771227321,0.686051320114516,0.644215883787509,0.515961634276224,0.56240348503073
"gbdt",0.1,100,70,30,0.5,8,FALSE,0.716075946716626,0.692746880702468,0.797394465312056,0.765112033960794,0.648914501229085,0.621666377516494,0.671646697062878,0.642307284487329,0.531402367630819,0.560642612764941
"gbdt",0.01,300,31,30,0.75,10,FALSE,0.69619153994143,0.692746879187217,0.769235572010698,0.763099133614772,0.628960732817973,0.624956573381919,0.633591347683172,0.628692609479377,0.561547457693739,0.566235593678597
"gbdt",0.2,100,20,10,0.5,-1,FALSE,0.70701285242962,0.692746875399091,0.784874400652721,0.764429442058566,0.637608675325853,0.620961847107538,0.66302619022373,0.645255010073163,0.542698711462545,0.561524354336008
"gbdt",0.2,100,20,30,0.5,8,FALSE,0.706655986383812,0.692746874262653,0.784271868341891,0.764521846888193,0.637409066567265,0.621129705340031,0.661737885696109,0.644597603647545,0.543307537669389,0.561214698923145
"gbdt",0.15,100,20,10,0.5,8,FALSE,0.703091676352045,0.692746871610965,0.780044036339113,0.764166537633949,0.633459758023393,0.621459541828467,0.656505142614781,0.643176757501856,0.547415417649736,0.561623024963831
"gbdt",0.05,100,31,20,0.5,10,FALSE,0.698606913881888,0.692738189225567,0.772642546651767,0.763717237579468,0.631125235767608,0.624185691247754,0.639412575548722,0.631809988336338,0.557164672453671,0.564332927884202
"gbdt",0.1,300,20,20,0.3,8,FALSE,0.708105212973539,0.692738186573878,0.786342701620922,0.76393709471827,0.641283626957098,0.623120136604274,0.655519032976355,0.63613614675008,0.542224285008466,0.562520628363874
"gbdt",0.1,300,31,10,0.75,8,FALSE,0.726529515933163,0.692738185816253,0.811663308926393,0.764445417137526,0.660753055767674,0.621182823775375,0.685892270172834,0.644279503764182,0.516780088097072,0.561507878515913
"gbdt",0.2,100,20,20,0.3,6,FALSE,0.702673882864688,0.692738182406939,0.778484992863227,0.762935049714558,0.635997168343122,0.624266743467222,0.644427950376418,0.631449475135192,0.549811115910812,0.563846866816077
"gbdt",0.15,200,31,20,1,6,FALSE,0.72650122899993,0.692738181649314,0.808977731910583,0.764787588263016,0.662874969764782,0.622853022173935,0.679026614356908,0.637260099671297,0.519559132900584,0.561144763934563
"gbdt",0.1,300,20,30,0.75,-1,FALSE,0.715031461293632,0.692738177103563,0.797116654958407,0.765452192803704,0.647456486138463,0.621090532036881,0.671180150567278,0.644682430283109,0.531101658936414,0.56046134668578
"gbdt",0.15,100,70,20,0.5,8,FALSE,0.727171441652782,0.692738158541744,0.810242876498729,0.764063731321308,0.662868687360226,0.622265976939751,0.682334853143887,0.639677658784858,0.51870516265957,0.561776131582906
"gbdt",0.1,300,31,10,0.3,-1,FALSE,0.717129138626889,0.692729469716531,0.798650405822518,0.763983063130522,0.652677893526374,0.623431514421402,0.664367511398579,0.634757713922172,0.530716916917936,0.562659484413928
"gbdt",0.15,100,70,10,0.75,10,FALSE,0.731632267521313,0.692720775966754,0.817784367714668,0.76374990102767,0.666234755541603,0.621110780470651,0.693669812321069,0.644491570353091,0.510993230904472,0.562107542418174
"gbdt",0.15,200,20,10,0.5,-1,FALSE,0.714515744955522,0.692720775209129,0.794933560899967,0.764429458409835,0.646536182052907,0.621245224578086,0.671667903721769,0.643918990563037,0.533362962268075,0.56136118784135
"gbdt",0.1,200,31,30,0.3,10,FALSE,0.709436932005047,0.692720775209129,0.788057008327771,0.764025662566293,0.643614191934088,0.623763365400892,0.654479906690701,0.633336867776482,0.541128031383451,0.562628909970073
"gbdt",0.15,100,70,10,1,8,FALSE,0.731325447169282,0.692720769148127,0.817289643249539,0.763678901966319,0.66660493123603,0.621346019863144,0.691050789948044,0.643558477361892,0.510902575104804,0.562285716247672
"gbdt",0.2,100,50,10,1,-1,FALSE,0.731364617673264,0.692720760435437,0.818092364831149,0.763207529734566,0.665571554898257,0.620887604965889,0.694443855370586,0.645488283320963,0.509466922673393,0.563131529314054
"gbdt",0.05,100,31,10,0.5,10,FALSE,0.698667842862314,0.692712084868666,0.772721417395015,0.763674938192738,0.63103522596847,0.624149569551289,0.640107093627399,0.631788781677447,0.557108067870997,0.56438049567996
"gbdt",0.01,200,70,30,0.75,-1,FALSE,0.699603528705885,0.692712078428851,0.774551179912684,0.764111658364379,0.637654866015994,0.629210096215434,0.621015798960874,0.611960555614463,0.562306744343248,0.569310428501124
"gbdt",0.1,200,31,10,0.75,-1,FALSE,0.716173868430977,0.692712075019537,0.79997600566859,0.765380901840201,0.647086972845383,0.619832689256384,0.678586576184922,0.649984095005832,0.528105854126747,0.560377587132863
"gbdt",0.01,300,31,20,0.75,8,FALSE,0.696124083332842,0.692712071610224,0.768991576751977,0.762848313897614,0.629120513056135,0.625183665049142,0.632562824726964,0.62758986321705,0.561851599256749,0.566505885792405
"gbdt",0.2,200,20,20,0.3,-1,FALSE,0.713545245095081,0.692712068579723,0.793211139428033,0.763198367116702,0.648338208086392,0.623265722436235,0.660179196267628,0.635372707030007,0.535340876374725,0.563017612765844
"gbdt",0.2,100,20,10,1,6,FALSE,0.708364158488745,0.692712067064472,0.787285353152005,0.764599580628903,0.638503300924952,0.620274809396707,0.667235712013572,0.648054289046761,0.54003448285226,0.561079723756106
"gbdt",0.05,100,20,10,0.75,6,FALSE,0.696409141657177,0.692712066306847,0.769127080527974,0.763009607590173,0.628628330831944,0.624135933653214,0.636173258403139,0.631767575018556,0.559083210352919,0.564143116846022
"gbdt",0.05,100,20,10,0.75,-1,FALSE,0.695865137391485,0.692712065928034,0.769524289339541,0.763432678301422,0.627344273163642,0.623701824738444,0.638050047714983,0.6335277277065,0.558493728214637,0.563712896488593
"gbdt",0.1,300,31,20,0.5,10,FALSE,0.725426277074347,0.692712064791596,0.808972129011682,0.765198434332276,0.660756835234613,0.621990659685595,0.680325522213975,0.640716785070512,0.520492488019133,0.560733249913883
"gbdt",0.1,200,50,10,0.3,6,FALSE,0.71436342520341,0.692712063655158,0.794665797157845,0.763480509503699,0.650608025564139,0.624622430682172,0.656844449157035,0.629795355741703,0.534710104464182,0.563300422576397
"gbdt",0.2,100,31,10,0.3,6,FALSE,0.708085625401396,0.692703375208758,0.785812070284067,0.76263535793874,0.642888747948879,0.624696804128683,0.649671296787191,0.629456049199449,0.542846565807145,0.563939398930459
"gbdt",0.2,100,20,10,0.75,-1,FALSE,0.707606903904289,0.692703370663007,0.787498084089136,0.764672145174006,0.63735772005415,0.620081969315304,0.667352348637472,0.648817728766833,0.539799791863649,0.561249092377067
"gbdt",0.15,200,20,30,0.75,6,FALSE,0.713784604387621,0.692703366496068,0.794510085363904,0.764687819791425,0.64646066062741,0.621587195888039,0.667993850068922,0.64232849114622,0.533337273816288,0.561162501591205
"gbdt",0.1,200,70,20,1,8,FALSE,0.742938838865205,0.692703365738443,0.829211005113277,0.763795930437435,0.681975196008534,0.622696575945378,0.700259781571413,0.637684232849115,0.500213582618855,0.562207527078443
"gbdt",0.1,100,100,30,1,10,FALSE,0.731157898391866,0.692703362329129,0.816403864855875,0.765139515747399,0.665713785718395,0.620885944776123,0.69304951754851,0.645403456685399,0.512679052649458,0.560588113518284
"gbdt",0.15,200,20,30,0.3,10,FALSE,0.708777599608443,0.692703361950316,0.786820050683827,0.76412758149243,0.642225712854316,0.623157036815411,0.655847736189163,0.635775633548934,0.541609815559381,0.562352021321119
"gbdt",0.1,300,50,10,0.3,10,FALSE,0.729612931030296,0.692703358541003,0.814365975636631,0.763051787406561,0.66854027835819,0.624376300181863,0.676784010179196,0.630728448732902,0.515817583279086,0.563505991917784
"gbdt",0.05,100,20,30,0.75,8,FALSE,0.695706288567034,0.69269466820054,0.769423325696636,0.76352026948993,0.627173504785449,0.623662451368929,0.637769059484678,0.633633761000954,0.558569190104489,0.563651539515635
"gbdt",0.01,300,100,10,0.5,-1,FALSE,0.707652599976708,0.692694661760725,0.785210264076877,0.763949909023943,0.646340810560301,0.628307506006628,0.635409818683066,0.615268794401442,0.552814532949119,0.567509878495093
"gbdt",0.1,300,50,20,0.3,6,FALSE,0.722708435788742,0.692694656078536,0.80443592271074,0.763200644336126,0.661161203951334,0.624740811373511,0.665464955996183,0.629201569292758,0.525270891535585,0.563359960663425
"gbdt",0.15,100,70,30,0.75,10,FALSE,0.731310215942201,0.692694650396346,0.816017625029905,0.764187335952559,0.667554106945997,0.621688525804162,0.688012936061923,0.641840737991729,0.512811601238746,0.561880620953807
"gbdt",0.1,100,100,10,1,10,FALSE,0.732182799557219,0.69269464660822,0.818949220423222,0.764760560884646,0.665699142198715,0.620014168651196,0.698112607358711,0.649051002014633,0.509901189469302,0.560953448570583
"gbdt",0.1,300,31,10,0.5,6,FALSE,0.723439577895519,0.692694646229407,0.805243031178212,0.764882760224718,0.659145501887082,0.622704553814515,0.675554023963525,0.637535786236878,0.523544754096353,0.561113008590705
"gbdt",0.1,100,20,20,0.5,10,FALSE,0.699657929040122,0.692685971041449,0.774872305889538,0.764297593568306,0.630287821343223,0.622248383949993,0.648854840419892,0.63946559219595,0.552562723325582,0.561934065687124
"gbdt",0.05,300,31,20,0.3,6,FALSE,0.70402953821372,0.692685967253323,0.779580404598409,0.762502979580397,0.638828228052052,0.625282300903295,0.641692291379493,0.626996076768105,0.549714563810789,0.564792444506085
"gbdt",0.1,300,70,30,0.3,6,FALSE,0.722514772971096,0.692685961192321,0.803798790920762,0.763304493102054,0.660764131328211,0.624933610177959,0.665761849220655,0.628395716254904,0.525904640064678,0.563305645963474
"gbdt",0.1,300,100,30,0.3,6,FALSE,0.722514772971096,0.692685961192321,0.803798790920762,0.763304493102054,0.660764131328211,0.624933610177959,0.665761849220655,0.628395716254904,0.525904640064678,0.563305645963474
"gbdt",0.01,300,70,10,0.75,6,FALSE,0.697971519057585,0.692685958919445,0.772134399031628,0.762334813385916,0.634064991751505,0.627536784364528,0.624642137631216,0.618110486692822,0.559345846397515,0.567262988286331
"gbdt",0.01,300,100,10,0.75,6,FALSE,0.697971519057585,0.692685958919445,0.772134399031628,0.762334813385916,0.634064991751505,0.627536784364528,0.624642137631216,0.618110486692822,0.559345846397515,0.567262988286331
"gbdt",0.05,300,100,10,0.5,-1,FALSE,0.744683995630884,0.692685955131319,0.835789868778747,0.76528723669489,0.68259969272504,0.621506688992333,0.706494539285336,0.642604177711801,0.495666257712024,0.560624983402954
"gbdt",0.15,200,20,10,0.5,10,FALSE,0.714824739123882,0.692685952858443,0.794823399076998,0.764337926911039,0.646949631084002,0.62121868535668,0.6718852719754,0.643812957268582,0.533485653304714,0.561273534188435
"gbdt",0.1,300,31,10,0.3,8,FALSE,0.715884460816735,0.69268594376694,0.79724879100755,0.76399976480578,0.65125223515266,0.62374633357161,0.662612660375358,0.633230834482027,0.531899644899805,0.562577450745016
"gbdt",0.1,200,31,20,0.75,-1,FALSE,0.716437165437868,0.692685941494064,0.799651617653541,0.765485831716329,0.648028599152463,0.620427774382833,0.676699183543633,0.647184816032234,0.528642733026258,0.560361986361828
"gbdt",0.1,200,31,30,0.3,6,FALSE,0.70766347869408,0.692677259108666,0.785499369617579,0.763618900560567,0.642309259730876,0.62440382132026,0.649400911886332,0.630473968826211,0.543440006315424,0.563048935898422
"gbdt",0.01,300,31,10,0.75,-1,FALSE,0.696082738917832,0.69267724963835,0.769260092036662,0.763045024041511,0.628774375286129,0.624686337914833,0.633676174318736,0.629350015904994,0.561515168612259,0.56626570125356
"gbdt",0.1,300,20,20,0.75,10,FALSE,0.715503656370001,0.692677246607849,0.797546008390744,0.76551511425463,0.647961225880258,0.621022718607724,0.671938288622627,0.644597603647545,0.530686025892599,0.560180881987766
"gbdt",0.01,300,31,20,0.75,-1,FALSE,0.696015282735393,0.692677245850224,0.769254890452237,0.763071017180161,0.628698701957737,0.624745709152126,0.633580744353727,0.629095535998303,0.561518766198194,0.566249449827529
"gbdt",0.1,200,70,20,0.3,6,FALSE,0.714853027903765,0.692677243577348,0.794860204005397,0.763326936784254,0.651402992892291,0.624626902773756,0.656738415862581,0.629540875835012,0.534657319876179,0.563346772960975
"gbdt",0.1,200,100,20,0.3,6,FALSE,0.714853027903765,0.692677243577348,0.794860204005397,0.763326936784254,0.651402992892291,0.624626902773756,0.656738415862581,0.629540875835012,0.534657319876179,0.563346772960975
"gbdt",0.05,300,100,20,0.5,8,FALSE,0.737070126252678,0.692677243577348,0.823720303155088,0.765052867544563,0.674183992624486,0.621894156336999,0.695557204962358,0.640886438341639,0.506233017590317,0.560700369986265
"gbdt",0.2,100,31,10,0.75,8,FALSE,0.71495965428241,0.69266856119195,0.797393371032782,0.76456046757327,0.64659600219111,0.620694389057986,0.673825681263917,0.645954829816562,0.530098070641918,0.561404379138713
"gbdt",0.05,300,31,30,0.3,6,FALSE,0.703304926386708,0.692668556646199,0.779306042313699,0.762482363628896,0.638015451254833,0.625240318337309,0.640584243452444,0.627059696744778,0.549958648270526,0.564784854863019
"gbdt",0.15,100,20,30,0.5,-1,FALSE,0.703446367279399,0.69266855399451,0.780165660127225,0.764746381500585,0.633127923727543,0.620730717588897,0.659839889725374,0.645827589863217,0.547303454028597,0.561157542631533
"gbdt",0.05,100,20,20,0.75,10,FALSE,0.695923890495856,0.692668544903007,0.769517238329376,0.763536671479939,0.627250294605934,0.623537432790982,0.638771074117273,0.633951860884318,0.558466274697594,0.563621107330577
"gbdt",0.15,200,20,10,0.75,6,FALSE,0.713423387844481,0.692668544145382,0.795081991632632,0.765011370859051,0.645527452009702,0.621008064071627,0.669388187890998,0.644576396988654,0.532553508443958,0.560894072768894
"gbdt",0.2,200,20,20,0.3,6,FALSE,0.712605207807177,0.69266854376657,0.791246174026291,0.763059355165362,0.647853448295946,0.624091813919063,0.656802035839254,0.631682748382992,0.537261061796737,0.563064293934138
"gbdt",0.05,100,20,20,1,-1,FALSE,0.696391732660041,0.692668542251319,0.770199675273901,0.764159382215346,0.625066862284359,0.620700354235225,0.650493054819213,0.645933623157672,0.55752727693154,0.5627059532965
"gbdt",0.01,300,31,20,0.75,10,FALSE,0.696124083356517,0.692668542251319,0.769247845115812,0.763087133203613,0.628780530017076,0.624732609463505,0.633904145901813,0.629116742657194,0.561543677233229,0.566244727982895
"gbdt",0.05,200,70,30,0.3,-1,FALSE,0.713812895227231,0.692668540357256,0.792497771906173,0.761918079349856,0.651551148159109,0.626179159440151,0.65077934471424,0.623348531438872,0.540990981076664,0.565986898175358
"gbdt",0.15,200,31,30,0.5,10,FALSE,0.725221732722003,0.692668534675066,0.807371869628903,0.764393830490596,0.660839302196554,0.622097821863807,0.679042519351076,0.639932138691549,0.5217507909758,0.561345807927595
